id,key,value,type 
294240255,highway,primary,regular
294240255,name,South Kings Highway,regular
294240255,oneway,yes,regular
294240255,ref,US 17 Business,regular
294240255,cfcc,A21,tiger
294240255,county,"Horry, SC",tiger
294240255,name_base_2,United States Highway 17 (Bus),tiger
294240313,highway,service,regular
294240316,highway,cycleway,regular
294240319,highway,service,regular
294240321,highway,cycleway,regular
298468980,waterway,drain,regular
298468981,tunnel,culvert,regular
298468981,waterway,drain,regular
298468982,highway,primary_link,regular
298468982,oneway,yes,regular
298866198,leisure,pitch,regular
298866198,sport,basketball,regular
298866199,leisure,pitch,regular
298866199,sport,tennis,regular
298866200,leisure,pitch,regular
298866200,sport,tennis,regular
298893101,highway,residential,regular
298893101,cfcc,A41,tiger
298893101,county,"Horry, SC",tiger
298893101,reviewed,no,tiger
308487328,amenity,parking,regular
308487328,parking,multi-storey,regular
308487330,leisure,golf_course,regular
308487331,building,yes,regular
308487331,name,"Anderson Ocean Club & Spa, Oceana Resorts",regular
308487331,tourism,hotel,regular
308487332,highway,service,regular
308487333,highway,service,regular
308487334,leisure,golf_course,regular
308487335,highway,tertiary,regular
308487335,name,Highway 15,regular
308487335,name_1,State Highway 15,regular
308487335,ref,S-26-15,regular
308487335,source,SCDOT,regular
308487335,cfcc,A41,tiger
308487335,county,"Horry, SC",tiger
308487335,name_base,Highway 15,tiger
308487335,name_base_1,State Highway 15,tiger
308487335,reviewed,no,tiger
308487336,highway,residential,regular
308487336,name,Notam Road,regular
308487337,highway,service,regular
308487337,oneway,yes,regular
308487337,service,driveway,regular
308487338,highway,service,regular
308488909,highway,residential,regular
308488909,name,Jetport Road,regular
308488909,oneway,yes,regular
308488910,highway,residential,regular
308488911,highway,residential,regular
308488911,name,Jetport Road,regular
308488911,oneway,yes,regular
308488912,highway,residential,regular
308488912,name,Jetport Road,regular
308488912,oneway,yes,regular
308488913,highway,service,regular
308488913,oneway,yes,regular
308488913,service,parking_aisle,regular
308488914,amenity,parking,regular
308488915,amenity,parking,regular
308488916,highway,service,regular
308488916,oneway,yes,regular
308488917,highway,residential,regular
308488917,name,Jetport Road,regular
308488917,oneway,yes,regular
308488918,highway,service,regular
308488919,highway,service,regular
308488919,oneway,yes,regular
308488920,highway,service,regular
308488920,oneway,yes,regular
308488921,highway,service,regular
308488921,oneway,yes,regular
308488922,highway,service,regular
308488922,service,parking_aisle,regular
308488923,highway,service,regular
308488923,oneway,yes,regular
308488924,highway,service,regular
308488925,highway,service,regular
308488926,highway,service,regular
308488926,service,parking_aisle,regular
308488927,highway,service,regular
308488927,service,parking_aisle,regular
308488928,highway,service,regular
308488928,service,parking_aisle,regular
308488929,highway,service,regular
308488929,service,parking_aisle,regular
308488930,highway,service,regular
308488930,service,parking_aisle,regular
308488931,highway,service,regular
308488931,service,parking_aisle,regular
308488932,highway,footway,regular
308488933,highway,footway,regular
308488934,highway,footway,regular
308488935,highway,footway,regular
308488936,highway,footway,regular
308488937,highway,service,regular
308488937,service,parking_aisle,regular
308488938,highway,service,regular
308488938,service,parking_aisle,regular
308488939,highway,service,regular
308488939,service,parking_aisle,regular
308488940,highway,service,regular
308488940,service,parking_aisle,regular
308488941,highway,service,regular
308488941,service,parking_aisle,regular
308488942,highway,service,regular
308488942,service,parking_aisle,regular
308488943,highway,service,regular
308488943,service,parking_aisle,regular
308488944,highway,service,regular
308488944,oneway,yes,regular
308488945,highway,service,regular
308488945,oneway,yes,regular
308488946,highway,residential,regular
308488946,name,Jetport Road,regular
308488946,oneway,yes,regular
308488947,highway,residential,regular
308488947,layer,1,regular
308488947,name,Jetport Road,regular
308488947,oneway,yes,regular
308488948,highway,residential,regular
308488948,name,Jetport Road,regular
308488948,oneway,yes,regular
308488949,highway,service,regular
308488950,highway,service,regular
308488951,highway,service,regular
308488951,service,parking_aisle,regular
308488952,highway,service,regular
308488952,service,parking_aisle,regular
308488953,highway,service,regular
308488953,service,parking_aisle,regular
308488954,highway,service,regular
308488954,oneway,yes,regular
308490777,highway,service,regular
308490777,service,parking_aisle,regular
308490778,highway,service,regular
308490778,service,parking_aisle,regular
308490779,highway,service,regular
308490779,service,parking_aisle,regular
308490780,highway,service,regular
308490780,service,parking_aisle,regular
308490781,highway,service,regular
308490781,service,parking_aisle,regular
308490782,highway,service,regular
308490782,service,parking_aisle,regular
308490783,building,yes,regular
308490784,aeroway,terminal,regular
308490784,building,yes,regular
308490785,aeroway,taxiway,regular
308490785,airport_ref,MYR,regular
308490786,leisure,pitch,regular
308490786,sport,baseball,regular
308490787,leisure,pitch,regular
308490787,sport,baseball,regular
308490788,leisure,pitch,regular
308490788,sport,baseball,regular
308490789,leisure,pitch,regular
308490789,sport,baseball,regular
308490790,leisure,pitch,regular
308490790,sport,baseball,regular
308490791,leisure,pitch,regular
308490791,sport,baseball,regular
308490792,highway,footway,regular
308490793,highway,footway,regular
308490794,highway,footway,regular
308490795,highway,footway,regular
308490796,highway,footway,regular
308490797,highway,footway,regular
308490798,highway,footway,regular
308490799,highway,footway,regular
308490800,highway,footway,regular
309000569,amenity,parking,regular
309000571,amenity,parking,regular
309000572,amenity,parking,regular
311420603,highway,residential,regular
311420603,name,Broadway,regular
311420603,oneway,yes,regular
322675712,housenumber,429,addr
322675712,street,Waterside Drive,addr
322675712,name,Konig Substation,regular
322675712,operator,Santee Cooper,regular
322675712,emergency,843-761-4033,phone
322675712,power,substation,regular
322675712,source,Visual on location,regular
322675712,substation,distribution,regular
322675712,voltage,115000;34500,regular
334254919,natural,wood,regular
335689290,building,yes,regular
335689304,building,yes,regular
335689305,building,yes,regular
335689306,building,yes,regular
335689307,building,yes,regular
335689308,building,yes,regular
335689346,building,yes,regular
335689348,building,yes,regular
335689542,natural,water,regular
335689620,natural,water,regular
336490060,waterway,stream,regular
336490062,tunnel,culvert,regular
336490062,waterway,stream,regular
336490064,tunnel,culvert,regular
336490064,waterway,stream,regular
336490065,waterway,stream,regular
336490066,waterway,stream,regular
336490067,tunnel,culvert,regular
336490067,waterway,stream,regular
336490068,tunnel,culvert,regular
336490068,waterway,ditch,regular
336490069,waterway,ditch,regular
336490070,waterway,stream,regular
336490071,aeroway,apron,regular
350203469,amenity,parking,regular
350203469,parking,surface,regular
350203469,source,Bing,regular
350203472,amenity,parking,regular
350203472,parking,surface,regular
350203472,source,Bing,regular
350203477,barrier,fence,regular
350203477,source,Bing,regular
350203489,highway,service,regular
350203489,name,Spivey Avenue,regular
350203489,service,parking_aisle,regular
350203489,source,Bing,regular
350203489,cfcc,A41,tiger
350203489,county,"Horry, SC",tiger
350203489,name_base,Spivey,tiger
350203489,name_type,Ave,tiger
350203489,zip_left,29577,tiger
350203489,zip_right,29577,tiger
350203490,highway,service,regular
350203490,service,parking_aisle,regular
350203490,source,Bing,regular
350203492,highway,service,regular
350203492,service,parking_aisle,regular
350203492,source,Bing,regular
350203493,highway,service,regular
350203493,service,parking_aisle,regular
350203493,source,Bing,regular
350203494,highway,service,regular
350203494,service,parking_aisle,regular
350203494,source,Bing,regular
350203495,highway,service,regular
350203495,service,parking_aisle,regular
350203495,source,Bing,regular
350203496,highway,service,regular
350203496,service,driveway,regular
350203496,source,Bing,regular
352316662,highway,residential,regular
352316662,name,Holly Drive,regular
353741856,building,yes,regular
353741856,name,Westgate Myrtle Beach Oceanfront Resort,regular
353741866,amenity,parking,regular
353743396,natural,wood,regular
354362475,highway,raceway,regular
354362476,highway,raceway,regular
354362477,highway,raceway,regular
354364572,attraction,pirate_ship,regular
354364572,name,Galleon,regular
354364572,operator,Family Kingdom Amusement Park,regular
354364572,tourism,attraction,regular
354364572,website,http://www.familykingdomfun.com/thrill-rides/galleon/,regular
354366028,attraction,big_wheel,regular
354366028,name,Ferris Wheel,regular
354366028,operator,Family Kingdom Amusement Park,regular
354366028,tourism,attraction,regular
354366028,website,http://www.familykingdomfun.com/family-rides/ferris-wheel/,regular
354366584,attraction,amusement_ride,regular
354366584,name,Scrambler,regular
354366584,operator,Family Kingdom Amusement Park,regular
354366584,tourism,attraction,regular
354366584,website,http://www.familykingdomfun.com/thrill-rides/scrambler/,regular
354371254,name,Swamp Fox,regular
354371254,operator,Family Kingdom Amusement Park,regular
354371254,railway,light_rail,regular
354371254,roller_coaster,track,regular
354371254,website,http://www.familykingdomfun.com/thrill-rides/swamp-fox-roller-coaster/,regular
354371257,attraction,roller_coaster,regular
354371257,building,yes,regular
354371257,name,Swamp Fox,regular
354371257,operator,Family Kingdom Amusement Park,regular
354371257,rcdb_url,http://rcdb.com/337.htm,regular
354371257,roller_coaster,station,regular
354371257,tourism,attraction,regular
354371257,website,http://www.familykingdomfun.com/thrill-rides/swamp-fox-roller-coaster/,regular
354371257,wikidata,Q7653328,regular
354372467,city,Myrtle Beach,addr
354372467,housenumber,300,addr
354372467,postcode,29577,addr
354372467,state,SC,addr
354372467,street,South Ocean Boulevard,addr
354372467,name,Family Kingdom Amusement Park,regular
354372467,phone,(843) 626-3447,regular
354372467,tourism,theme_park,regular
354372467,website,http://www.familykingdomfun.com,regular
354372467,wikidata,Q5433160,regular
354372467,wikipedia,en:Family Kingdom Amusement Park,regular
354380297,bridge,yes,regular
354380297,highway,footway,regular
354380298,attraction,train,regular
354380298,operator,Family Kingdom Amusement Park,regular
354380298,railway,rail,regular
354380298,website,http://www.familykingdomfun.com/family-rides/train/,regular
354380303,bridge,yes,regular
354380303,highway,footway,regular
354380587,building,yes,regular
354380587,name,Family Kingdom Train Depot,regular
354380587,operator,Family Kingdom Amusement Park,regular
354380587,website,http://www.familykingdomfun.com/family-rides/train/,regular
354380720,bridge,yes,regular
354380720,highway,footway,regular
354381305,attraction,water_slide,regular
354381305,waterway,yes,regular
354382213,attraction,water_slide,regular
354382213,waterway,yes,regular
354383907,attraction,water_slide,regular
354383907,waterway,yes,regular
354409903,building,yes,regular
354410733,building,yes,regular
354410735,building,yes,regular
354410736,building,yes,regular
354410737,building,yes,regular
354410738,building,yes,regular
354416969,building,yes,regular
354417254,building,yes,regular
354417561,attraction,carousel,regular
354417561,name,Carousel,regular
354417561,operator,Family Kingdom Amusement Park,regular
354417561,tourism,attraction,regular
354417561,website,http://www.familykingdomfun.com/family-rides/carousel/,regular
354417585,attraction,amusement_ride,regular
354417585,name,Yo-Yo,regular
354417585,operator,Family Kingdom Amusement Park,regular
354417585,tourism,attraction,regular
354417585,website,http://www.familykingdomfun.com/thrill-rides/yo-yo/,regular
354417662,bridge,yes,regular
354417662,highway,footway,regular
354417724,building,yes,regular
354417772,building,yes,regular
354417778,building,yes,regular
354417895,building,yes,regular
354418164,attraction,amusement_ride,regular
354418164,name,Tilt-A-Whirl,regular
354418164,operator,Family Kingdom Amusement Park,regular
354418164,tourism,attraction,regular
354418164,website,http://www.familykingdomfun.com/thrill-rides/tilt-a-whirl-2/,regular
354418165,building,yes,regular
354418516,building,yes,regular
354418543,highway,footway,regular
354418906,attraction,train,regular
354418906,bridge,yes,regular
354418906,operator,Family Kingdom Amusement Park,regular
354418906,railway,rail,regular
354418906,website,http://www.familykingdomfun.com/family-rides/train/,regular
354418907,attraction,train,regular
354418907,operator,Family Kingdom Amusement Park,regular
354418907,railway,rail,regular
354418907,website,http://www.familykingdomfun.com/family-rides/train/,regular
354422419,attraction,log_flume,regular
354422419,railway,light_rail,regular
354422419,website,http://www.familykingdomfun.com/thrill-rides/log-flume-water-ride/,regular
354422420,attraction,log_flume,regular
354422420,building,yes,regular
354422420,name,Log Flume,regular
354422420,roller_coaster,station,regular
354422420,website,http://www.familykingdomfun.com/thrill-rides/log-flume-water-ride/,regular
354422421,natural,water,regular
354422422,natural,water,regular
354423301,highway,footway,regular
354423302,highway,footway,regular
354423588,highway,footway,regular
354423589,area,yes,regular
354423589,highway,footway,regular
354423616,attraction,bumper_boats,regular
354423616,name,Bumper Boats,regular
354423616,natural,water,regular
354423616,tourism,attraction,regular
354423616,website,http://www.familykingdomfun.com/family-rides/bumper-boats-water-ride/,regular
354424089,area,yes,regular
354424090,building,yes,regular
354424091,building,yes,regular
354424092,building,yes,regular
354424093,building,yes,regular
354424094,building,yes,regular
354424095,building,yes,regular
354424096,building,yes,regular
354424963,building,yes,regular
354425109,area,yes,regular
354428805,leisure,water_park,regular
354428805,name,Splashes Waterpark,regular
354431039,building,yes,regular
354431039,name,Sandy Beach Resort,regular
354431039,tourism,hotel,regular
354459810,building,yes,regular
354459812,building,yes,regular
354459814,building,yes,regular
354459815,building,yes,regular
354459817,building,yes,regular
354459819,building,yes,regular
354461369,building,yes,regular
354461370,highway,service,regular
354461370,service,parking_aisle,regular
354461776,building,yes,regular
354461777,building,yes,regular
354461778,building,yes,regular
354462254,building,yes,regular
354462255,building,yes,regular
354462256,building,yes,regular
354462257,building,yes,regular
354462258,building,yes,regular
354462259,highway,service,regular
354462259,service,parking_aisle,regular
354462442,building,yes,regular
354462696,building,yes,regular
354462697,building,yes,regular
354463095,building,yes,regular
354463096,building,yes,regular
354463097,building,yes,regular
354463098,building,yes,regular
354463193,building,yes,regular
354463194,building,yes,regular
354463195,building,yes,regular
354475382,building,yes,regular
354477817,building,yes,regular
354477820,building,yes,regular
354477825,building,yes,regular
354477829,building,yes,regular
354477832,building,yes,regular
354477981,building,yes,regular
354478542,building,yes,regular
354478545,building,yes,regular
354478546,building,yes,regular
354478549,building,yes,regular
354482307,building,yes,regular
354482309,building,yes,regular
354482310,building,yes,regular
354483413,building,yes,regular
354483414,building,yes,regular
354485657,building,yes,regular
354488159,city,Myrtle Beach,addr
354488159,postcode,29577,addr
354488159,state,SC,addr
354488159,street,South Ocean Boulevard,addr
354488159,building,yes,regular
354488159,name,Coral Beach Resort and Suites,regular
354488159,tourism,hotel,regular
357536548,highway,residential,regular
357536548,name,Sanibel Court,regular
357573006,city,Myrtle Beach,addr
357573006,housenumber,171,addr
357573006,postcode,29588,addr
357573006,state,SC,addr
357573006,street,McDonald Court,addr
357573006,building,yes,regular
357573006,name,JSCS Inc,regular
357573006,office,McDonald's,regular
359186037,highway,residential,regular
359186037,name,26th Avenue North,regular
359186037,oneway,yes,regular
359186037,cfcc,A41,tiger
359186037,county,"Horry, SC",tiger
359186037,name_base,26th,tiger
359186037,name_direction_suffix,N,tiger
359186037,name_type,Ave,tiger
359186037,reviewed,no,tiger
359186037,zip_left,29577,tiger
359186037,zip_right,29577,tiger
359643900,highway,residential,regular
359643900,name,Firebird Lane,regular
360541408,building,yes,regular
360541409,amenity,parking,regular
360541409,building,yes,regular
360541409,parking,multi-storey,regular
360541410,highway,service,regular
360541411,highway,service,regular
360542583,leisure,swimming_pool,regular
360542845,building,yes,regular
360542846,building,yes,regular
360546649,highway,service,regular
360546650,highway,footway,regular
360547449,highway,service,regular
360547449,service,parking_aisle,regular
360549677,building,yes,regular
360549677,name,The Palace Resort,regular
360549677,tourism,hotel,regular
366499161,highway,service,regular
366499161,service,driveway,regular
366499162,highway,service,regular
366499162,service,driveway,regular
366526096,highway,service,regular
366526096,name,Potters Alley,regular
366526096,service,driveway,regular
367243162,highway,service,regular
367243164,highway,service,regular
367243164,service,driveway,regular
367243165,highway,service,regular
367243165,service,parking_aisle,regular
367243166,highway,service,regular
367243166,service,parking_aisle,regular
367281781,highway,service,regular
367281781,name,Withers Alley,regular
367702161,highway,service,regular
367702161,service,parking_aisle,regular
367702162,highway,service,regular
367702162,service,parking_aisle,regular
367702163,highway,service,regular
367702163,service,parking_aisle,regular
374622892,name,Captain's Quarters Resort,regular
374622892,tourism,hotel,regular
374623056,name,Quality Inn,regular
374623056,tourism,hotel,regular
374623809,city,Myrtle Beach,addr
374623809,housenumber,1001,addr
374623809,postcode,29577,addr
374623809,street,South Ocean Blvd,addr
374623809,name,Poynesian Ocean Front Hotel,regular
374623809,phone,(800) 845-6971,regular
374623809,source,Bing,regular
374623809,tourism,hotel,regular
374624517,city,Myrtle Beach,addr
374624517,housenumber,1007,addr
374624517,postcode,29577,addr
374624517,street,South Ocean Boulevard,addr
374624517,name,South Seas Resort,regular
374624517,tourism,hotel,regular
375403088,leisure,park,regular
375403089,building,college,regular
375403089,levels,2,building
375403089,name,Horry Georgetown Technical College Grand Strand Building 200,regular
375406072,building,college,regular
375406072,name,Horry Georgetown Technical College Grand Strand Building 100,regular
375406073,building,college,regular
375406073,name,Horry Georgetown Technical College Grand Strand Building 300,regular
375406074,highway,cycleway,regular
375406074,surface,paved,regular
375406075,highway,cycleway,regular
375406075,surface,paved,regular
380973998,building,yes,regular
380973998,name,JCPenney,regular
380973998,shop,department_store,regular
380973998,source,http://www.coastalgrand.com/pdfs/directorymap.pdf,regular
380973999,building,yes,regular
380973999,name,Dillard's,regular
380973999,shop,department_store,regular
380973999,source,http://www.coastalgrand.com/pdfs/directorymap.pdf,regular
380974000,amenity,parking,regular
380974256,building,yes,regular
380974256,name,Sears,regular
380974256,shop,department_store,regular
380974256,source,http://www.coastalgrand.com/pdfs/directorymap.pdf,regular
380974380,building,yes,regular
380974380,name,Belk,regular
380974380,shop,department_store,regular
380974380,source,http://www.coastalgrand.com/pdfs/directorymap.pdf,regular
380977310,amenity,cinema,regular
380977310,building,yes,regular
380977310,name,Cinemark,regular
380977310,source,http://www.coastalgrand.com/pdfs/directorymap.pdf,regular
380978297,building,yes,regular
380978297,name,Bed Bath & Beyond,regular
380978297,shop,bed,regular
380978297,source,http://www.coastalgrand.com/pdfs/directorymap.pdf,regular
380979965,building,yes,regular
380979965,name,Dick's Sporting Goods,regular
380979965,shop,sports,regular
380979965,source,http://www.coastalgrand.com/pdfs/directorymap.pdf,regular
380980688,building,yes,regular
380980688,name,Old Navy,regular
380980688,shop,clothes,regular
380980688,source,http://www.coastalgrand.com/pdfs/directorymap.pdf,regular
380980689,building,yes,regular
380980689,name,Books-A-Million,regular
380980689,shop,books,regular
380980689,source,http://www.coastalgrand.com/pdfs/directorymap.pdf,regular
380983477,building,yes,regular
380983644,building,yes,regular
380984920,highway,footway,regular
380984921,highway,footway,regular
380984923,highway,footway,regular
380984925,highway,footway,regular
380984926,highway,footway,regular
380985149,highway,corridor,regular
380985150,highway,corridor,regular
380985151,highway,corridor,regular
380985153,highway,corridor,regular
380987771,building,yes,regular
380987771,name,JoS. A. Bank,regular
380987771,shop,clothes,regular
380987771,source,http://www.coastalgrand.com/pdfs/directorymap.pdf,regular
380990959,highway,footway,regular
380990961,highway,footway,regular
380990962,highway,footway,regular
380994576,highway,service,regular
380994576,service,parking_aisle,regular
380994748,highway,service,regular
380995291,highway,service,regular
380995291,service,parking_aisle,regular
380995292,highway,service,regular
380995292,service,parking_aisle,regular
380995293,highway,service,regular
380995293,service,parking_aisle,regular
380995294,highway,service,regular
380995294,service,parking_aisle,regular
380999418,highway,service,regular
380999418,service,parking_aisle,regular
381001380,building,yes,regular
381001381,highway,service,regular
381001381,service,parking_aisle,regular
381001382,highway,service,regular
381001383,highway,service,regular
381001383,service,parking_aisle,regular
381001384,highway,service,regular
381001384,service,parking_aisle,regular
381134137,amenity,parking,regular
381144183,highway,service,regular
381144184,highway,service,regular
381144185,highway,service,regular
381144186,highway,service,regular
381144186,service,parking_aisle,regular
381145033,highway,service,regular
391566537,highway,residential,regular
391566537,name,Prescott Circle,regular
391566538,highway,track,regular
391566538,name,Oxford Street,regular
391566539,highway,residential,regular
391566539,name,Medford Court,regular
391566540,highway,residential,regular
391566540,name,Birchwod Circle,regular
391566541,highway,residential,regular
391566541,name,Suncrest Drive,regular
391566542,highway,residential,regular
391566542,name,Suncrest Drive,regular
391566543,highway,residential,regular
391566543,name,Silver Spring Lane,regular
391566544,highway,residential,regular
391566544,name,Oxford Street,regular
391566545,highway,residential,regular
391566545,name,Windrose Way,regular
411501880,amenity,parking,regular
416605219,highway,footway,regular
416605220,highway,footway,regular
416605220,name,campground beach access,regular
417393980,bridge,yes,regular
417393980,highway,cycleway,regular
417393980,surface,paved,regular
417393984,highway,cycleway,regular
417393984,surface,paved,regular
417393990,source,NHD,regular
417393990,tunnel,culvert,regular
417393990,waterway,stream,regular
417393997,source,NHD,regular
417393997,waterway,stream,regular
427556322,highway,trunk_link,regular
427556322,oneway,yes,regular
427557791,highway,trunk_link,regular
427557791,oneway,yes,regular
427557793,highway,trunk_link,regular
427557793,oneway,yes,regular
427557795,highway,trunk_link,regular
427557795,oneway,yes,regular
427557799,highway,trunk_link,regular
427557799,oneway,yes,regular
427557801,highway,trunk_link,regular
427557801,oneway,yes,regular
427733836,electrified,no,regular
427733836,gauge,1435,regular
427733836,name,Carolina Southern Railroad,regular
427733836,railway,abandoned,regular
427733836,service,spur,regular
427733837,electrified,no,regular
427733837,gauge,1435,regular
427733837,name,Carolina Southern Railroad,regular
427733837,railway,abandoned,regular
427733837,service,spur,regular
427733838,electrified,no,regular
427733838,gauge,1435,regular
427733838,railway,disused,regular
427733838,service,spur,regular
427733839,electrified,no,regular
427733839,gauge,1435,regular
427733839,railway,disused,regular
427733839,service,spur,regular
427733840,electrified,no,regular
427733840,gauge,1435,regular
427733840,railway,disused,regular
427733840,service,spur,regular
427834224,hgv,designated,regular
427834224,national_network,yes,hgv
427834224,highway,trunk,regular
427834224,lanes,2,regular
427834224,NHS,STRAHNET,regular
427834224,oneway,yes,regular
427834224,ref,US 17,regular
427834224,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
427834224,cfcc,A21,tiger
427834224,county,"Horry, SC",tiger
427834224,name_base,US Hwy 17,tiger
427834224,name_base_1,United States Highway 17,tiger
427834224,name_direction_suffix,S,tiger
427834224,name_type,Byp,tiger
427834224,reviewed,no,tiger
427834224,zip_left,29577,tiger
427834224,zip_right,29577,tiger
427834225,bridge,yes,regular
427834225,hgv,designated,regular
427834225,national_network,yes,hgv
427834225,highway,trunk,regular
427834225,lanes,2,regular
427834225,layer,1,regular
427834225,NHS,STRAHNET,regular
427834225,oneway,yes,regular
427834225,ref,US 17,regular
427834225,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
427834225,cfcc,A21,tiger
427834225,county,"Horry, SC",tiger
427834225,name_base,US Hwy 17,tiger
427834225,name_base_1,United States Highway 17,tiger
427834225,name_direction_suffix,S,tiger
427834225,name_type,Byp,tiger
427834225,reviewed,no,tiger
427834225,zip_left,29577,tiger
427834225,zip_right,29577,tiger
427835153,bridge,yes,regular
427835153,hgv,designated,regular
427835153,national_network,yes,hgv
427835153,highway,trunk,regular
427835153,lanes,2,regular
427835153,layer,1,regular
427835153,NHS,STRAHNET,regular
427835153,oneway,yes,regular
427835153,ref,US 17,regular
427835153,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
427835153,cfcc,A21,tiger
427835153,county,"Horry, SC",tiger
427835153,name_base,US Hwy 17,tiger
427835153,name_base_1,United States Highway 17,tiger
427835153,name_direction_suffix,S,tiger
427835153,name_type,Byp,tiger
427835153,reviewed,no,tiger
427835153,zip_left,29577,tiger
427835153,zip_right,29577,tiger
427835154,hgv,designated,regular
427835154,national_network,yes,hgv
427835154,highway,trunk,regular
427835154,lanes,2,regular
427835154,NHS,STRAHNET,regular
427835154,oneway,yes,regular
427835154,ref,US 17,regular
427835154,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
427835154,cfcc,A21,tiger
427835154,county,"Horry, SC",tiger
427835154,name_base,US Hwy 17,tiger
427835154,name_base_1,United States Highway 17,tiger
427835154,name_direction_suffix,S,tiger
427835154,name_type,Byp,tiger
427835154,reviewed,no,tiger
427835154,zip_left,29577,tiger
427835154,zip_right,29577,tiger
429020268,highway,residential,regular
429020268,name,Radar Road,regular
429020271,highway,service,regular
429020272,highway,service,regular
429020274,highway,service,regular
429138076,highway,service,regular
429138077,highway,service,regular
429138078,building,yes,regular
429138079,building,yes,regular
429138081,amenity,post_office,regular
429138081,building,yes,regular
429138081,name,Myrtle Beach Post Office,regular
429138082,building,yes,regular
429138083,building,yes,regular
429138084,building,yes,regular
429138086,highway,service,regular
429138086,name,A. F. Burro Alley,regular
429138087,highway,service,regular
429138087,oneway,yes,regular
429138088,highway,tertiary,regular
429138088,name,3rd Avenue South,regular
429138088,cfcc,A41,tiger
429138088,county,"Horry, SC",tiger
429138088,name_base,3rd,tiger
429138088,name_direction_suffix,S,tiger
429138088,name_type,Ave,tiger
429138088,reviewed,no,tiger
429138088,zip_left,29577,tiger
429138088,zip_right,29577,tiger
429138089,highway,residential,regular
429138089,name,Collins Street,regular
429138090,highway,residential,regular
429138090,name,Osaka Drive,regular
429138091,highway,service,regular
429138098,highway,service,regular
429243261,landuse,forest,regular
429243262,landuse,forest,regular
429243263,leisure,park,regular
429243263,name,Warbird Park,regular
430342545,landuse,forest,regular
430342548,landuse,forest,regular
430342549,landuse,forest,regular
430342565,landuse,forest,regular
430342570,landuse,forest,regular
430342575,natural,water,regular
430342576,natural,water,regular
430342577,natural,water,regular
430342579,natural,water,regular
430342580,natural,water,regular
430342582,natural,water,regular
430342583,natural,water,regular
430344813,leisure,golf_course,regular
430344813,name,Midway Par 3,regular
430409084,highway,service,regular
430409085,highway,service,regular
431176315,highway,service,regular
431176320,highway,service,regular
431176324,highway,service,regular
431176326,highway,service,regular
431176328,highway,service,regular
431176329,highway,service,regular
431176329,oneway,yes,regular
431176333,highway,service,regular
431176333,oneway,yes,regular
431176336,highway,service,regular
431176338,highway,service,regular
431176338,name,Old Socastee Highway,regular
431176343,highway,service,regular
431176405,highway,service,regular
431176412,highway,residential,regular
431176412,name,Dal Canton Way,regular
431176417,highway,tertiary,regular
431176417,name,17th Avenue South,regular
431176420,highway,tertiary,regular
431176420,name,17th Avenue South,regular
431176420,oneway,yes,regular
431176425,highway,residential,regular
431176425,name,17th Avenue South,regular
431176425,oneway,yes,regular
431176428,highway,residential,regular
431176428,name,17th Avenue South,regular
431176428,oneway,yes,regular
431176431,highway,tertiary,regular
431176431,name,17th Avenue South,regular
431176431,oneway,yes,regular
431176434,highway,tertiary_link,regular
431176434,oneway,yes,regular
431176438,highway,residential,regular
431176438,name,Mall Drive,regular
431176438,oneway,yes,regular
431176440,highway,residential,regular
431176440,name,Mall Drive,regular
431176440,oneway,yes,regular
431176444,highway,residential,regular
435054006,highway,residential,regular
435054006,name,Airpark Drive,regular
435054006,oneway,yes,regular
435054007,highway,tertiary,regular
435054007,name,Farrow Parkway,regular
435054007,oneway,yes,regular
435812074,bridge,yes,regular
435812074,highway,tertiary,regular
435812074,layer,1,regular
435812074,name,9th Avenue South,regular
435812074,cfcc,A41,tiger
435812074,county,"Horry, SC",tiger
435812074,name_base,9th,tiger
435812074,name_direction_suffix,S,tiger
435812074,name_type,Ave,tiger
435812074,reviewed,aerial,tiger
435812074,zip_left,29577,tiger
435812074,zip_right,29577,tiger
435812075,highway,tertiary,regular
435812075,name,9th Avenue South,regular
435812075,cfcc,A41,tiger
435812075,county,"Horry, SC",tiger
435812075,name_base,9th,tiger
435812075,name_direction_suffix,S,tiger
435812075,name_type,Ave,tiger
435812075,reviewed,no,tiger
435812075,zip_left,29577,tiger
435812075,zip_right,29577,tiger
439880466,highway,residential,regular
439880466,name,Northgate Boulevard,regular
439880467,highway,secondary,regular
439880467,maxspeed,40 mph,regular
439880467,name,Socastee Boulevard,regular
439880467,name_1,State Highway 707,regular
439880467,oneway,yes,regular
439880467,ref,SC 707,regular
439880467,cfcc,A31,tiger
439880467,county,"Horry, SC",tiger
439880467,name_base,Socastee,tiger
